Country or Area,Year,Sex,Coverage,Source,SourceID,Type,Value,Value Footnotes,,,Mean,
Poland,2007,Men,Registered unemployment,Employment office records,# 0,Previously employed,587.1,"82,214",,,,
Poland,2007,Men,Total coverage,Labour force survey,# 0,First job seekers,182,104,,,,
Poland,2007,Men,Registered unemployment,Employment office records,# 0,Unemployed,729.3,"82,214",,,,
Poland,2007,Men,Total coverage,Labour force survey,# 0,Unemployed,831,104,,,,
Poland,2007,Men,Total coverage,Labour force survey,# 0,Previously employed,649,104,,,,
Poland,2007,Women,Total coverage,Labour force survey,# 0,Previously employed,609,104,,,,
Poland,2007,Women,Total coverage,Labour force survey,# 0,Unemployed,788,104,,,,
Poland,2007,Women,Registered unemployment,Employment office records,# 0,Unemployed,1017.3,"82,214",,,,
Poland,2007,Women,Total coverage,Labour force survey,# 0,First job seekers,179,104,,,,
Poland,2007,Women,Registered unemployment,Employment office records,# 0,Previously employed,754.7,"82,214",,,,
Poland,2007,Women,Registered unemployment,Employment office records,# 0,First job seekers,262.6,"82,214",,,,
Poland,2007,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,11.4,"82,214",,,,
Poland,2007,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,9.6,104,,,,
Poland,2007,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,9,104,,,,
Poland,2007,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,10.3,104,,,,
Poland,2006,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1803,104,,,,
Poland,2006,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,541,104,,,,
Poland,2006,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,2344,104,,,,
Poland,2006,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,2309.4,"82,214",,,,
Poland,2006,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,1764.1,"82,214",,,,
Poland,2006,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,545.3,"82,214",,,,
Poland,2006,Men,Registered unemployment,Employment office records,# 0,First job seekers,204.8,"82,214",,,,
Poland,2006,Men,Registered unemployment,Employment office records,# 0,Previously employed,798.9,"82,214",,,,
Poland,2006,Men,Registered unemployment,Employment office records,# 0,Unemployed,1003.7,"82,214",,,,
Poland,2006,Men,Total coverage,Labour force survey,# 0,Unemployed,1202,104,,,,
Poland,2006,Men,Total coverage,Labour force survey,# 0,First job seekers,276,104,,,,
Poland,2006,Men,Total coverage,Labour force survey,# 0,Previously employed,926,104,,,,
Poland,2006,Women,Total coverage,Labour force survey,# 0,Previously employed,877,104,,,,
Poland,2006,Women,Total coverage,Labour force survey,# 0,First job seekers,265,104,,,,
Poland,2006,Women,Total coverage,Labour force survey,# 0,Unemployed,1140,104,,,,
Poland,2006,Women,Registered unemployment,Employment office records,# 0,Unemployed,1305.7,"82,214",,,,
Poland,2006,Women,Registered unemployment,Employment office records,# 0,Previously employed,965.2,"82,214",,,,
Poland,2006,Women,Registered unemployment,Employment office records,# 0,First job seekers,340.5,"82,214",,,,
Poland,2006,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,14.9,"82,214",,,,
Poland,2006,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,13.8,104,,,,
Poland,2006,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,13,104,,,,
Poland,2006,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,14.9,104,,,,
Poland,2005,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,3045,104,,,,
Poland,2005,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,709,104,,,,
Poland,2005,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,2336,104,,,,
Poland,2005,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,2773,"82,214",,,,
Poland,2005,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,2116.4,"82,214",,,,
Poland,2005,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,656.6,"82,214",,,,
Poland,2005,Men,Registered unemployment,Employment office records,# 0,First job seekers,267.7,"82,214",,,,
Poland,2005,Men,Registered unemployment,Employment office records,# 0,Previously employed,1018.8,"82,214",,,,
Poland,2005,Men,Registered unemployment,Employment office records,# 0,Unemployed,1286.6,"82,214",,,,
Poland,2005,Men,Total coverage,Labour force survey,# 0,Previously employed,1217,104,,,,
Poland,2005,Men,Total coverage,Labour force survey,# 0,First job seekers,336,104,,,,
Poland,2005,Men,Total coverage,Labour force survey,# 0,Unemployed,1553,104,,,,
Poland,2005,Women,Total coverage,Labour force survey,# 0,Unemployed,1493,104,,,,
Poland,2005,Women,Total coverage,Labour force survey,# 0,First job seekers,373,104,,,,
Poland,2005,Women,Total coverage,Labour force survey,# 0,Previously employed,1120,104,,,,
Poland,2005,Women,Registered unemployment,Employment office records,# 0,Unemployed,1486.4,"82,214",,,,
Poland,2005,Women,Registered unemployment,Employment office records,# 0,Previously employed,1097.6,"82,214",,,,
Poland,2005,Women,Registered unemployment,Employment office records,# 0,First job seekers,388.9,"82,214",,,,
Poland,2005,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,17.6,"82,214",,,,
Poland,2005,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,17.7,104,,,,
Poland,2005,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,16.6,104,,,,
Poland,2005,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,19.1,104,,,,
Poland,2004,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,3230,104,,,,
Poland,2004,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,2503,104,,,,
Poland,2004,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,727,104,,,,
Poland,2004,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,2999.6,"82,214",,,,
Poland,2004,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,2291.4,"82,214",,,,
Poland,2004,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,708.2,"82,214",,,,
Poland,2004,Men,Registered unemployment,Employment office records,# 0,First job seekers,300,"82,214",,,,
Poland,2004,Men,Registered unemployment,Employment office records,# 0,Previously employed,1131.1,"82,214",,,,
Poland,2004,Men,Registered unemployment,Employment office records,# 0,Unemployed,1431.1,"82,214",,,,
Poland,2004,Men,Total coverage,Labour force survey,# 0,First job seekers,351,104,,,,
Poland,2004,Men,Total coverage,Labour force survey,# 0,Previously employed,1330,104,,,,
Poland,2004,Men,Total coverage,Labour force survey,# 0,Unemployed,1681,104,,,,
Poland,2004,Women,Total coverage,Labour force survey,# 0,Unemployed,1550,104,,,,
Poland,2004,Women,Total coverage,Labour force survey,# 0,Previously employed,1174,104,,,,
Poland,2004,Women,Total coverage,Labour force survey,# 0,First job seekers,376,104,,,,
Poland,2004,Women,Registered unemployment,Employment office records,# 0,Unemployed,1568.5,"82,214",,,,
Poland,2004,Women,Registered unemployment,Employment office records,# 0,Previously employed,1160.3,"82,214",,,,
Poland,2004,Women,Registered unemployment,Employment office records,# 0,First job seekers,408.2,"82,214",,,,
Poland,2004,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,19.1,"82,214",,,,
Poland,2004,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,19,104,,,,
Poland,2004,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,18.2,104,,,,
Poland,2004,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,19.9,104,,,,
Poland,2003,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,3329,104,,,,
Poland,2003,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,3175.7,"82,214",,,,
Poland,2003,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,769,104,,,,
Poland,2003,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,2560,104,,,,
Poland,2003,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,764.2,"82,214",,,,
Poland,2003,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,2411.5,"82,214",,,,
Poland,2003,Men,Registered unemployment,Employment office records,# 0,Previously employed,1206.5,"82,214",,,,
Poland,2003,Men,Registered unemployment,Employment office records,# 0,First job seekers,334.5,"82,214",,,,
Poland,2003,Men,Total coverage,Labour force survey,# 0,Previously employed,1354,104,,,,
Poland,2003,Men,Total coverage,Labour force survey,# 0,First job seekers,387,104,,,,
Poland,2003,Men,Registered unemployment,Employment office records,# 0,Unemployed,1541,"82,214",,,,
Poland,2003,Men,Total coverage,Labour force survey,# 0,Unemployed,1741,104,,,,
Poland,2003,Women,Total coverage,Labour force survey,# 0,Unemployed,1588,104,,,,
Poland,2003,Women,Registered unemployment,Employment office records,# 0,Unemployed,1634.7,"82,214",,,,
Poland,2003,Women,Total coverage,Labour force survey,# 0,First job seekers,382,104,,,,
Poland,2003,Women,Total coverage,Labour force survey,# 0,Previously employed,1206,104,,,,
Poland,2003,Women,Registered unemployment,Employment office records,# 0,First job seekers,429.7,"82,214",,,,
Poland,2003,Women,Registered unemployment,Employment office records,# 0,Previously employed,1205,"82,214",,,,
Poland,2003,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,20,"82,214",,,,
Poland,2003,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,19.6,104,,,,
Poland,2003,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,19,104,,,,
Poland,2003,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,20.4,104,,,,
Poland,2002,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,3431,104,,,,
Poland,2002,Total men and women,Total coverage,Population census,# 0,Unemployed,3558.154,"1,11",,,,
Poland,2002,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,3217,"29,82,214",,,,
Poland,2002,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,2658,104,,,,
Poland,2002,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,773,104,,,,
Poland,2002,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,2449.7,"82,214",,,,
Poland,2002,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,767.3,"82,214",,,,
Poland,2002,Men,Registered unemployment,Employment office records,# 0,First job seekers,337.2,"82,214",,,,
Poland,2002,Men,Registered unemployment,Employment office records,# 0,Previously employed,1234,"82,214",,,,
Poland,2002,Men,Total coverage,Labour force survey,# 0,First job seekers,381,104,,,,
Poland,2002,Men,Total coverage,Labour force survey,# 0,Previously employed,1398,104,,,,
Poland,2002,Men,Registered unemployment,Employment office records,# 0,Unemployed,1571.2,"29,82,214",,,,
Poland,2002,Men,Total coverage,Population census,# 0,Unemployed,1851.471,"1,11",,,,
Poland,2002,Men,Total coverage,Labour force survey,# 0,Unemployed,1779,104,,,,
Poland,2002,Women,Total coverage,Labour force survey,# 0,Unemployed,1652,104,,,,
Poland,2002,Women,Total coverage,Population census,# 0,Unemployed,1706.683,"1,11",,,,
Poland,2002,Women,Registered unemployment,Employment office records,# 0,Unemployed,1645.8,"29,82,214",,,,
Poland,2002,Women,Total coverage,Labour force survey,# 0,Previously employed,1260,104,,,,
Poland,2002,Women,Total coverage,Labour force survey,# 0,First job seekers,392,104,,,,
Poland,2002,Women,Registered unemployment,Employment office records,# 0,Previously employed,1215.7,"82,214",,,,
Poland,2002,Women,Registered unemployment,Employment office records,# 0,First job seekers,430.1,"82,214",,,,
Poland,2002,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,20,"29,82,214",,,,
Poland,2002,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,19.9,104,,,,
Poland,2002,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,19.1,104,,,,
Poland,2002,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,20.9,104,,,,
Poland,2001,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,3170,"104,215",,,,
Poland,2001,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,3115.1,"82,214",,,,
Poland,2001,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,703,"104,215",,,,
Poland,2001,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,2467,"104,215",,,,
Poland,2001,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,739.4,"82,214",,,,
Poland,2001,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,2375.7,"82,214",,,,
Poland,2001,Men,Registered unemployment,Employment office records,# 0,Previously employed,1164.9,"82,214",,,,
Poland,2001,Men,Registered unemployment,Employment office records,# 0,First job seekers,308.1,"82,214",,,,
Poland,2001,Men,Total coverage,Labour force survey,# 0,Previously employed,1256,"104,215",,,,
Poland,2001,Men,Total coverage,Labour force survey,# 0,First job seekers,327,"104,215",,,,
Poland,2001,Men,Registered unemployment,Employment office records,# 0,Unemployed,1473,"82,214",,,,
Poland,2001,Men,Total coverage,Labour force survey,# 0,Unemployed,1583,"104,215",,,,
Poland,2001,Women,Total coverage,Labour force survey,# 0,Unemployed,1587,"104,215",,,,
Poland,2001,Women,Registered unemployment,Employment office records,# 0,Unemployed,1642.1,"82,214",,,,
Poland,2001,Women,Total coverage,Labour force survey,# 0,First job seekers,376,"104,215",,,,
Poland,2001,Women,Total coverage,Labour force survey,# 0,Previously employed,1211,"104,215",,,,
Poland,2001,Women,Registered unemployment,Employment office records,# 0,First job seekers,431.3,"82,214",,,,
Poland,2001,Women,Registered unemployment,Employment office records,# 0,Previously employed,1210,"82,214",,,,
Poland,2001,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,17.5,"82,214",,,,
Poland,2001,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,18.2,"104,215",,,,
Poland,2001,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,16.9,"104,215",,,,
Poland,2001,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,19.8,"104,215",,,,
Poland,2000,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,2785,104,,,,
Poland,2000,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,2702.6,"82,214",,,,
Poland,2000,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,2188,104,,,,
Poland,2000,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,597,104,,,,
Poland,2000,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,2059.3,"82,214",,,,
Poland,2000,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,643.3,"82,214",,,,
Poland,2000,Men,Registered unemployment,Employment office records,# 0,First job seekers,256.2,"82,214",,,,
Poland,2000,Men,Registered unemployment,Employment office records,# 0,Previously employed,954.7,"82,214",,,,
Poland,2000,Men,Total coverage,Labour force survey,# 0,First job seekers,265,104,,,,
Poland,2000,Men,Total coverage,Labour force survey,# 0,Previously employed,1080,104,,,,
Poland,2000,Men,Registered unemployment,Employment office records,# 0,Unemployed,1211,"82,214",,,,
Poland,2000,Men,Total coverage,Labour force survey,# 0,Unemployed,1344,104,,,,
Poland,2000,Women,Total coverage,Labour force survey,# 0,Unemployed,1440,104,,,,
Poland,2000,Women,Registered unemployment,Employment office records,# 0,Unemployed,1491.6,"82,214",,,,
Poland,2000,Women,Total coverage,Labour force survey,# 0,Previously employed,1108,104,,,,
Poland,2000,Women,Total coverage,Labour force survey,# 0,First job seekers,332,104,,,,
Poland,2000,Women,Registered unemployment,Employment office records,# 0,Previously employed,1104.2,"82,214",,,,
Poland,2000,Women,Registered unemployment,Employment office records,# 0,First job seekers,387.1,"82,214",,,,
Poland,2000,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,15.1,"82,214",,,,
Poland,2000,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,16.1,104,,,,
Poland,2000,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,14.4,104,,,,
Poland,2000,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,18.1,104,,,,
Poland,1999,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,2391,"42,104",,,,
Poland,1999,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,2349.8,"82,214",,,,
Poland,1999,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,498,"42,104",,,,
Poland,1999,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1893,"42,104",,,,
Poland,1999,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,556.9,"82,214",,,,
Poland,1999,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,1792.9,"82,214",,,,
Poland,1999,Men,Registered unemployment,Employment office records,# 0,Previously employed,829.7,"82,214",,,,
Poland,1999,Men,Registered unemployment,Employment office records,# 0,First job seekers,212.8,"82,214",,,,
Poland,1999,Men,Total coverage,Labour force survey,# 0,Previously employed,932,"42,104",,,,
Poland,1999,Men,Total coverage,Labour force survey,# 0,First job seekers,215,"42,104",,,,
Poland,1999,Men,Registered unemployment,Employment office records,# 0,Unemployed,1042.5,"82,214",,,,
Poland,1999,Men,Total coverage,Labour force survey,# 0,Unemployed,1147,"42,104",,,,
Poland,1999,Women,Total coverage,Labour force survey,# 0,Unemployed,1244,"42,104",,,,
Poland,1999,Women,Registered unemployment,Employment office records,# 0,Unemployed,1307.3,"82,214",,,,
Poland,1999,Women,Total coverage,Labour force survey,# 0,First job seekers,283,"42,104",,,,
Poland,1999,Women,Total coverage,Labour force survey,# 0,Previously employed,961,"42,104",,,,
Poland,1999,Women,Registered unemployment,Employment office records,# 0,First job seekers,344.1,"82,214",,,,
Poland,1999,Women,Registered unemployment,Employment office records,# 0,Previously employed,968.2,"82,214",,,,
Poland,1999,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,13.1,"82,214",,,,
Poland,1999,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,13.9,"42,104",,,,
Poland,1999,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,12.4,"42,104",,,,
Poland,1999,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,15.8,"42,104",,,,
Poland,1998,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1808,104,,,,
Poland,1998,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,1831.4,"82,214",,,,
Poland,1998,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1454,104,,,,
Poland,1998,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,354,104,,,,
Poland,1998,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,1416.8,"82,214",,,,
Poland,1998,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,414.6,"82,214",,,,
Poland,1998,Men,Registered unemployment,Employment office records,# 0,First job seekers,148.7,"82,214",,,,
Poland,1998,Men,Registered unemployment,Employment office records,# 0,Previously employed,611.4,"82,214",,,,
Poland,1998,Men,Total coverage,Labour force survey,# 0,First job seekers,155,104,,,,
Poland,1998,Men,Total coverage,Labour force survey,# 0,Previously employed,688,104,,,,
Poland,1998,Men,Registered unemployment,Employment office records,# 0,Unemployed,760.1,"82,214",,,,
Poland,1998,Men,Total coverage,Labour force survey,# 0,Unemployed,843,104,,,,
Poland,1998,Women,Total coverage,Labour force survey,# 0,Unemployed,965,104,,,,
Poland,1998,Women,Registered unemployment,Employment office records,# 0,Unemployed,1071.3,"82,214",,,,
Poland,1998,Women,Total coverage,Labour force survey,# 0,Previously employed,766,104,,,,
Poland,1998,Women,Total coverage,Labour force survey,# 0,First job seekers,199,104,,,,
Poland,1998,Women,Registered unemployment,Employment office records,# 0,Previously employed,805.4,"82,214",,,,
Poland,1998,Women,Registered unemployment,Employment office records,# 0,First job seekers,265.9,"82,214",,,,
Poland,1998,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,10.4,"82,214",,,,
Poland,1998,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,10.5,104,,,,
Poland,1998,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,9.1,104,,,,
Poland,1998,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,12.3,104,,,,
Poland,1997,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,1923,104,,,,
Poland,1997,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,1826.4,"82,214",,,,
Poland,1997,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,361,104,,,,
Poland,1997,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1563,104,,,,
Poland,1997,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,348.3,"82,214",,,,
Poland,1997,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,1478.1,"82,214",,,,
Poland,1997,Men,Registered unemployment,Employment office records,# 0,Previously employed,602.7,"82,214",,,,
Poland,1997,Men,Registered unemployment,Employment office records,# 0,First job seekers,120.5,"82,214",,,,
Poland,1997,Men,Total coverage,Labour force survey,# 0,Previously employed,731,104,,,,
Poland,1997,Men,Total coverage,Labour force survey,# 0,First job seekers,158,104,,,,
Poland,1997,Men,Registered unemployment,Employment office records,# 0,Unemployed,723.2,"82,214",,,,
Poland,1997,Men,Total coverage,Labour force survey,# 0,Unemployed,889,104,,,,
Poland,1997,Women,Total coverage,Labour force survey,# 0,Unemployed,1035,104,,,,
Poland,1997,Women,Registered unemployment,Employment office records,# 0,Unemployed,1103.2,"82,214",,,,
Poland,1997,Women,Total coverage,Labour force survey,# 0,First job seekers,202,104,,,,
Poland,1997,Women,Total coverage,Labour force survey,# 0,Previously employed,832,104,,,,
Poland,1997,Women,Registered unemployment,Employment office records,# 0,First job seekers,227.8,"82,214",,,,
Poland,1997,Women,Registered unemployment,Employment office records,# 0,Previously employed,875.4,"82,214",,,,
Poland,1997,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,10.3,"82,214",,,,
Poland,1997,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,11.2,104,,,,
Poland,1997,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,9.6,104,,,,
Poland,1997,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,13.2,104,,,,
Poland,1996,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,2108,104,,,,
Poland,1996,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,2359.5,"82,214",,,,
Poland,1996,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1683,104,,,,
Poland,1996,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,425,104,,,,
Poland,1996,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,1967.7,"82,214",,,,
Poland,1996,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,391.8,"82,214",,,,
Poland,1996,Men,Registered unemployment,Employment office records,# 0,First job seekers,139,"82,214",,,,
Poland,1996,Men,Registered unemployment,Employment office records,# 0,Previously employed,844.8,"82,214",,,,
Poland,1996,Men,Total coverage,Labour force survey,# 0,First job seekers,192,104,,,,
Poland,1996,Men,Total coverage,Labour force survey,# 0,Previously employed,821,104,,,,
Poland,1996,Men,Registered unemployment,Employment office records,# 0,Unemployed,983.9,"82,214",,,,
Poland,1996,Men,Total coverage,Labour force survey,# 0,Unemployed,1015,104,,,,
Poland,1996,Women,Total coverage,Labour force survey,# 0,Unemployed,1093,104,,,,
Poland,1996,Women,Registered unemployment,Employment office records,# 0,Unemployed,1375.6,"82,214",,,,
Poland,1996,Women,Total coverage,Labour force survey,# 0,Previously employed,860,104,,,,
Poland,1996,Women,Total coverage,Labour force survey,# 0,First job seekers,232,104,,,,
Poland,1996,Women,Registered unemployment,Employment office records,# 0,Previously employed,1122.8,"82,214",,,,
Poland,1996,Women,Registered unemployment,Employment office records,# 0,First job seekers,252.8,"82,214",,,,
Poland,1996,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,13.2,"82,214",,,,
Poland,1996,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,12.3,104,,,,
Poland,1996,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,11,104,,,,
Poland,1996,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,13.9,104,,,,
Poland,1995,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,2277,104,,,,
Poland,1995,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,2628.8,"82,214",,,,
Poland,1995,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,483,104,,,,
Poland,1995,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1794,104,,,,
Poland,1995,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,553.5,"82,214",,,,
Poland,1995,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,2075.3,"82,214",,,,
Poland,1995,Men,Registered unemployment,Employment office records,# 0,Previously employed,961.6,"82,214",,,,
Poland,1995,Men,Registered unemployment,Employment office records,# 0,First job seekers,218.6,"82,214",,,,
Poland,1995,Men,Total coverage,Labour force survey,# 0,Previously employed,898,104,,,,
Poland,1995,Men,Total coverage,Labour force survey,# 0,First job seekers,221,104,,,,
Poland,1995,Men,Registered unemployment,Employment office records,# 0,Unemployed,1180.2,"82,214",,,,
Poland,1995,Men,Total coverage,Labour force survey,# 0,Unemployed,1119,104,,,,
Poland,1995,Women,Total coverage,Labour force survey,# 0,Unemployed,1157,104,,,,
Poland,1995,Women,Registered unemployment,Employment office records,# 0,Unemployed,1448.6,"82,214",,,,
Poland,1995,Women,Total coverage,Labour force survey,# 0,First job seekers,262,104,,,,
Poland,1995,Women,Total coverage,Labour force survey,# 0,Previously employed,896,104,,,,
Poland,1995,Women,Registered unemployment,Employment office records,# 0,First job seekers,334.9,"82,214",,,,
Poland,1995,Women,Registered unemployment,Employment office records,# 0,Previously employed,1113.7,"82,214",,,,
Poland,1995,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,14.9,"82,214",,,,
Poland,1995,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,13.3,104,,,,
Poland,1995,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,12.1,104,,,,
Poland,1995,"Rates, women",Total coverage,Labour force survey,# 0,Unemployed,14.7,104,,,,
Poland,1994,Total men and women,Total coverage,Labour force survey,# 0,Unemployed,2474,104,,,,
Poland,1994,Total men and women,Registered unemployment,Employment office records,# 0,Unemployed,2838,"82,214",,,,
Poland,1994,Total men and women,Total coverage,Labour force survey,# 0,Previously employed,1975,104,,,,
Poland,1994,Total men and women,Total coverage,Labour force survey,# 0,First job seekers,499,104,,,,
Poland,1994,Total men and women,Registered unemployment,Employment office records,# 0,Previously employed,2186.2,"82,214",,,,
Poland,1994,Total men and women,Registered unemployment,Employment office records,# 0,First job seekers,651.8,"82,214",,,,
Poland,1994,Men,Registered unemployment,Employment office records,# 0,First job seekers,274,"82,214",,,,
Poland,1994,Men,Registered unemployment,Employment office records,# 0,Previously employed,1068.9,"82,214",,,,
Poland,1994,Men,Total coverage,Labour force survey,# 0,First job seekers,222,104,,,,
Poland,1994,Men,Total coverage,Labour force survey,# 0,Previously employed,986,104,,,,
Poland,1994,Men,Registered unemployment,Employment office records,# 0,Unemployed,1343,"82,214",,,,
Poland,1994,Men,Total coverage,Labour force survey,# 0,Unemployed,1207,104,,,,
Poland,1994,Women,Total coverage,Labour force survey,# 0,Unemployed,1266,104,,,,
Poland,1994,Women,Registered unemployment,Employment office records,# 0,Unemployed,1495,"82,214",,,,
Poland,1994,Women,Total coverage,Labour force survey,# 0,Previously employed,989,104,,,,
Poland,1994,Women,Total coverage,Labour force survey,# 0,First job seekers,277,104,,,,
Poland,1994,Women,Registered unemployment,Employment office records,# 0,Previously employed,1117.3,"82,214",,,,
Poland,1994,Women,Registered unemployment,Employment office records,# 0,First job seekers,377.8,"82,214",,,,
Poland,1994,"Rates, total",Registered unemployment,Employment office records,# 0,Unemployed,16,"82,214",,,,
Poland,1994,"Rates, total",Total coverage,Labour force survey,# 0,Unemployed,14.4,104,,,,
Poland,1994,"Rates, men",Total coverage,Labour force survey,# 0,Unemployed,13.1,104,,,,
